t,Y,C,G,B,W,N,pi,I
2009-01-01,-0.5588495874066179,-0.09062191318514046,2.3584523111633615,-0.8689953214889662,2.573602717159229,-1.6904935414298716,-0.9278193032437457,-1.2679513888888887
2009-04-01,-0.7675312944552148,-0.42304516321693963,2.6627550954275048,-0.2165117313328968,3.300633854969215,-2.3733931849529544,-1.0149519012809998,-1.2679513888888887
2009-07-01,-0.8492750601967414,-0.3522265815177006,2.6685313889798223,0.2139193863721689,3.415631023763299,-2.753593113615471,-0.7300797409135221,-1.265451388888889
2009-10-01,-0.7556378395034757,-0.39830286833317796,2.675271063532625,0.6410838043041822,3.759850436566148,-2.8293879382142784,-0.5329117287618615,-1.2754513888888888
2010-01-01,-0.8003809793825312,-0.4571180025254362,2.571483265195962,1.1764961811392916,4.073779989161874,-2.7863710948873077,-0.561980985539298,-1.277951388888889
2010-04-01,-0.7212505382514278,-0.44815419487154173,2.5713378701390788,1.5707685103168694,3.8656898708282483,-2.656660693516688,-0.3614160943656601,-1.2554513888888887
2010-07-01,-0.6938375928501994,-0.4984624448912012,2.30131224501946,1.8548276262384866,3.8396482581425584,-2.6015012442851315,-0.5452449573313892,-1.2604513888888886
2010-10-01,-0.7334919011541929,-0.5469322299705759,2.063132389597655,2.232160264618996,3.9540583120129424,-2.5497044208689257,-0.26992491047004,-1.257951388888889
2011-01-01,-0.9545280217460927,-0.5500028466989271,1.735549803684222,2.227742791364018,3.974786259082763,-2.5697255148014797,-0.338266352070901,-1.2629513888888888
2011-04-01,-0.9432003702373182,-0.5661034398869447,1.541798973663111,1.8854998768852909,3.327163485865836,-2.379256901297122,-0.18963818761534562,-1.2804513888888889
2011-07-01,-1.113758031990475,-0.7147641598846732,1.0078244204040132,2.1904651697926854,3.1497583899048998,-2.376597365557398,-0.248360974122727,-1.2879513888888887
2011-10-01,-1.0036945278363074,-0.7676701056406277,0.7893486337518851,2.564602802009916,3.3488281478010196,-2.211496477329433,-0.7302250592912088,-1.2879513888888887
2012-01-01,-0.9552638587242646,-0.8774064663145342,0.6179976855415159,2.732492920288218,2.7732021639952364,-2.0862401017234244,-0.26345710486774515,-1.2854513888888888
2012-04-01,-1.0012607213572444,-0.8795639826575608,0.2790090726107586,2.7194990999020785,2.6760097566794316,-2.10651772940893,-0.43678144956979786,-1.2704513888888889
2012-07-01,-1.1288349042771983,-1.2033778266005157,0.07732442725716382,2.6022276590628666,2.289442205389758,-2.028497381990535,-0.3013580342389603,-1.265451388888889
2012-10-01,-1.2686160405658509,-1.2445932464701048,-0.24122685409309064,2.7245605368306505,1.8991390945332753,-1.9539079228722223,-0.34906415188100376,-1.265451388888889
2013-01-01,-1.1813811417617393,-1.2644984227945022,-0.5396183762761186,2.8296724325392626,2.114185235339483,-1.8423776373815315,-0.45228547253579315,-1.2704513888888889
2013-04-01,-1.2681098282551595,-1.427694018463499,-0.6559340575291284,2.4253249312184337,2.255754730199966,-1.796312787811516,-0.6336581502146302,-1.2679513888888887
2013-07-01,-1.21936697994236,-1.5307867196181268,-0.8795779673343773,1.9919298617928711,2.12101686561883,-1.7595463842441372,-0.35984085169504504,-1.2829513888888888
2013-10-01,-1.172450998972785,-1.5780527328688843,-1.109476237135798,2.1589357405781024,1.9947099144233427,-1.758362246587275,-0.3213422462427588,-1.2829513888888888
2014-01-01,-1.4201906847739698,-1.6785992731943367,-1.347596104464266,2.39552529467717,2.1615082824509413,-1.7196147047490395,-0.4701590882974586,-1.2879513888888887
2014-04-01,-1.257108381893124,-1.6039870840294235,-1.495376048013819,1.9934371914143516,2.040522053021121,-1.517910155016322,-0.284554844428994,-1.2829513888888888
2014-07-01,-1.1203546828773892,-1.591030004861027,-1.4389993953691338,1.848042550286391,1.9731131802541935,-1.3817301305306007,-0.43854866907661866,-1.2829513888888888
2014-10-01,-1.165681236037308,-1.4725062217903595,-1.6253314257554052,1.9452640224044027,2.166096591278066,-1.1999338016503547,-0.749592697779741,-1.2829513888888888
2015-01-01,-1.1020571661902512,-1.6347894521506756,-1.7531530958357688,1.6653181084158364,2.559232928430988,-1.1329984528648307,-0.9035475172093769,-1.277951388888889
2015-04-01,-1.1041162911882951,-1.6606296193449,-1.6638622369511413,1.217960088407097,2.418031414220412,-1.121994371395063,-0.2758730604958097,-1.2754513888888888
2015-07-01,-1.168802232383226,-1.5939518110587025,-1.714907821244882,0.8375928471993199,2.534179104322387,-1.1531146402780745,-0.5840524619647539,-1.2729513888888888
2015-10-01,-1.2924736210019772,-1.7220871142932914,-1.8193002146632775,1.5614899485605183,3.150619999866233,-1.04268751033052,-0.8508424626352898,-1.2754513888888888
2016-01-01,-1.309140258596031,-1.7140908239442698,-1.8373575106780393,1.7231000750301346,3.658925545123637,-1.0401611946075473,-0.9359379858770304,-1.2204513888888888
2016-04-01,-1.3860041433999992,-1.7939040739389789,-1.9860612840340686,1.4000205191785438,3.539081596940008,-1.0308430346267272,-0.17106676626507927,-1.2129513888888888
2016-07-01,-1.3725350984988172,-1.7543888256849716,-1.9897990176391378,1.271461738085028,3.6977757394279775,-0.9743671536577292,-0.5934117033957712,-1.2079513888888889
2016-10-01,-1.4000339065071365,-1.845209362074196,-2.0808449683824115,1.3472498161392412,3.672306569192485,-1.0157122571946342,-0.366268247394627,-1.205451388888889
2017-01-01,-1.4337870876985903,-1.7677487776066592,-2.2151136823890916,0.7535517244959933,3.4799359322082335,-0.9845637659101403,-0.34040955433349546,-1.142951388888889
2017-04-01,-1.4446205958896563,-1.8018166748733577,-2.272160240380172,0.3879103069441614,3.669422308337622,-0.8770821948696383,-0.5875387364261379,-1.0804513888888887
2017-07-01,-1.40597084008518,-1.9292179111064955,-2.3183855960226207,0.4537018021822298,3.6494691907079435,-0.8732879890876344,-0.3363100498406461,-1.0179513888888887
2017-10-01,-1.2849430759187985,-1.9164975145268048,-2.1115542636497064,0.29767669761819465,3.344678058243966,-0.7748987848411382,-0.235672639854753,-1.0179513888888887
2018-01-01,-1.2303043567323702,-1.7713697059927203,-2.04644237122662,0.5613556941538742,3.4647659868690672,-0.6900765903848693,-0.21475565612069908,-0.9529513888888888
2018-04-01,-1.242326824095219,-1.866125816666786,-1.936214960532734,0.21785827362888616,3.329118821522381,-0.6073170317163701,-0.14431208551954605,-0.8829513888888888
2018-07-01,-1.2390549255919092,-1.9004019064957856,-1.7819048940506121,0.18600781821531964,3.4620657349124118,-0.5509209479166888,-0.4179451494687762,-0.8279513888888889
2018-10-01,-1.3571997955143411,-1.9879059137302812,-1.8431733989202392,0.3039898003654007,3.7657473057821633,-0.526449834981868,-0.41882278723745764,-0.7579513888888888
2019-01-01,-1.3452061828131745,-2.2232843286454917,-1.6779612762381824,-0.0010741745403997083,4.365285773121941,-0.5639694756101488,-0.5492971704575048,-0.7054513888888888
2019-04-01,-1.2770620167467772,-2.1495483512126823,-1.5264787232386556,-0.4226441474937295,4.5240052459063484,-0.5205040947320327,-0.3333228696550365,-0.7004513888888888
2019-07-01,-1.1344592844154677,-2.038903772222045,-1.3708457427183962,-0.019980376672329436,5.001806167723388,-0.49891837668156747,-0.531567302559585,-0.7054513888888888
2019-10-01,-1.1176238011131767,-2.0806074108967954,-1.2455629374429567,0.12649347999219018,5.393448370954879,-0.6113980288708909,-0.538311025060542,-0.8479513888888888
